X,ground_data_tree_id,RED,GREEN,BLUE,aerial_data_tree_id,stem_id,species,stem_diameter,agb,score,aerial_data_height,area,UTM_2018_X,UTM_2018_Y,left,bottom,right,top,tree_status,census_codes,adbin,gdbin,log_agb
893,21680,112.24698425679829,137.71130648129235,103.24923328562679,2a294af1-1870-4e54-bfdf-a246f775b55d,21680,cofl,57,2293.19356518512,0.6814981698989868,37.0870991,48.91000000089174,747678.5,4308760.7,747675.4,4308760.7,747682.7,4308767.4,A,main,5,5,7.73770069498857
894,21681,110.4298696844992,134.65655006858728,99.42644032921832,6945c80a-6b14-4ddd-88dd-b9ebe945340b,21681,fram,78,5118.46992686402,0.6613301634788513,38.3660009,58.32000000364613,747672.0,4308763.0,747667.8,4308757.8,747675.0,4308765.9,A,main,5,5,8.54061083096189
895,21695,103.58718487395004,126.53550420168052,104.2589635854342,906fdccc-35f7-412d-bbf3-b7507c270522,21695,ceoc,83,5906.49634120419,0.6483801603317261,37.7039993,142.8000000002794,747672.8,4308783.9,747671.6,4308779.6,747683.5,4308791.6,A,L,5,5,8.68380809893595
896,21734,106.25390251672508,130.45173622172666,98.9493469257726,9abbb5c0-ff3d-418a-ad48-2c1c6bbe4725,21734,crsp,52,1784.53692843778,0.3938896954059601,25.8947002,31.38999999833992,747665.7,4308806.2,747662.8,4308805.7,747670.1,4308810.0,A,G,5,5,7.48691423671317
897,21747,80.63015151515155,99.77666666666663,88.38272727272752,3f2dce85-f1dc-43c3-8e4d-711a0de34ea8,21747,cagl,76,5003.66843547388,0.6404179334640503,28.9265995,65.99999999860302,747674.4,4308826.0,747670.9,4308825.9,747678.4,4308834.7,A,main,5,5,8.51792660949421
898,21758,95.3037267080744,118.35486542443051,99.20807453416128,7bc56585-7864-422c-9bd9-d42377aace65,21758,qual,75,4774.58943218783,0.6053351163864136,30.8900002,48.29999999934808,747675.2,4308823.9,747674.3,4308818.0,747681.2,4308825.0,A,main,5,5,8.47106326643021
899,21783,93.3645329540068,120.63802750118523,105.85841631104776,5058f5dc-e6e0-4339-997d-8ab51d7c92a7,21783,cato,80,5625.73996552895,0.4056757688522339,32.5182004,105.4499999997788,747664.9,4308842.0,747662.0,4308838.4,747673.1,4308847.9,A,main,5,5,8.63510776784812
900,21790,108.86607503025407,127.18313836224289,109.65832997176275,b0afcd80-82cb-4486-b795-505bb6807dd4,21790,cato,55,2390.14352426223,0.5794190168380737,32.9388995,49.58000000075437,747677.6,4308850.9,747675.3,4308846.5,747682.7,4308853.2,A,main,5,5,7.77910869511507
901,21803,85.36967155835062,111.63265781504784,90.54495690659208,7512835e-4d47-4bd7-9188-f8932f38e8fa,21803,litu,80,4896.60523242429,0.5232412219047546,31.5729995,85.8599999958626,747668.9,4308853.7,747661.4,4308851.7,747672.0,4308859.8,A,main,5,5,8.49629743428584
902,21819,97.87500000000003,121.45744047619056,98.55520833333328,e9e61355-f6a7-4b6a-a0b8-18f94b6ef479,21819,nysy,75,4553.95373386947,0.5560243129730225,31.3713004,67.20000000298023,747661.1,4308869.3,747656.2,4308866.0,747664.2,4308874.4,A,main,5,5,8.42375108712312
903,21827,92.19390681003608,119.46117084826744,100.90238948626047,2454aae4-a7d3-4bf8-a0bc-ae196ec105b7,21827,acru,65,3368.91874825771,0.4210192561149597,33.4319984,83.7000000004191,747676.2,4308872.1,747668.5,4308863.5,747677.8,4308872.5,A,main,5,5,8.12234712564992
904,21831,84.7375163398692,108.20169934640532,91.93215686274499,2c6852a1-49cc-4ad6-b148-507aa03a9982,21831,nysy,70,3838.01904868785,0.3170650005340576,33.6119995,76.5,747668.9,4308874.5,747664.2,4308869.1,747672.7,4308878.1,A,main,5,5,8.25271163973611
905,21876,117.21598639455785,136.64739229024943,104.1933106575964,25e10236-5564-4d05-b70d-47d82f281712,21876,astr,38,896.152086709708,0.6064047813415527,33.6525008,17.63999999783933,747659.9,4308882.5,747655.8,4308882.4,747660.7,4308886.0,A,main,4,4,6.79811013820216
906,21891,98.16226708074531,125.5621118012422,93.07802795031057,caec9c79-f4d3-4a81-b3bc-525f9b2707b2,21891,astr,34,685.156367866624,0.3771178722381592,30.6019999,25.75999999780673,747672.0,4308889.0,747669.8,4308885.0,747675.4,4308889.6,A,main,4,4,6.52964708646947
907,21898,106.93015873015882,127.3698412698413,100.49841269841276,72d8f849-8dc8-49d1-b741-785f5fe31cc7,21898,astr,28,428.811173061239,0.4925059974193573,30.8460003,12.59999999869615,747667.7,4308892.2,747667.7,4308891.7,747671.2,4308895.3,A,main,3,3,6.06101666599651
908,21916,121.74085138162825,140.7087378640776,107.85420297070748,703256dc-9570-4475-b2ae-11a0d398612f,21916,cato,81,5787.68352746259,0.5596380233764648,34.1842989,120.50999999150866,747671.4,4308899.4,747663.8,4308898.9,747674.1,4308910.6,A,main,5,5,8.66348740890036
909,21923,120.34993131868131,145.6425137362637,104.87912087912076,360e5503-3da9-4fdc-8fb9-9434b3bb5ef3,21923,astr,37,840.285347022087,0.6020068526268005,32.5122001,29.12000000092201,747661.9,4308900.7,747659.9,4308899.0,747665.5,4308904.2,A,M,4,4,6.73374153298859
910,21926,111.3334821428571,131.28214285714316,102.12098214285695,214d55f0-5f13-41f7-8c62-86001188afc7,21926,astr,63,3036.14052696977,0.5300101041793823,32.4131007,44.8000000026077,747657.9,4308898.1,747654.0,4308895.0,747661.0,4308901.4,A,main,5,5,8.018342424325
911,21960,106.87357549857553,135.57122507122503,90.83333333333354,86d5d179-48f9-451e-b02d-e1c5b6fdf37a,21960,astr,34,685.156367866624,0.6366096138954163,22.3999991,28.08000000052154,747676.3,4308908.8,747674.8,4308906.0,747680.2,4308911.2,A,M,4,4,6.52964708646947
912,22010,116.75305853566717,132.4543572369656,119.00395256916951,39367a17-c793-4426-86c8-a71d2fd4cb8c,22010,astr,72,4190.78953772524,0.5750869512557983,28.2216,53.12999999617925,747667.7,4308915.9,747666.7,4308911.7,747674.4,4308918.6,A,main,5,5,8.3406444289894
913,22018,94.6092691622104,117.02754010695196,96.4145276292336,d4cf8908-cffd-4bea-b27f-03b1db61ecf8,22018,caco,75,4854.52951524073,0.6239789724349976,33.0791016,112.20000000204892,747659.4,4308917.1,747649.2,4308912.0,747660.2,4308922.2,A,main,5,5,8.48766746876715
914,22036,83.57382953181258,94.95518207282927,96.04481792717091,e3007841-d892-44fa-9207-e93d8619aff9,22036,astr,33,637.52379186009,0.4186279773712158,19.8848002,24.99000000178581,747671.1,4308919.6,747669.1,4308919.0,747674.2,4308923.9,A,M,4,4,6.45759159690103
915,22041,103.71677559912864,131.97058823529392,95.63289760348589,8cd7de91-e767-4c05-b514-7cb2d54d5b56,22041,astr,41,1076.54893725022,0.4262721538543701,17.0457004,27.53999999702442,747666.6,4308923.4,747662.8,4308918.4,747667.9,4308923.8,A,main,4,4,6.98151577536263
916,22065,102.75258044930155,125.99666059502152,100.87067395264118,e0c663d4-e63e-4537-ae0b-40b7c9554c71,22065,cofl,59,2498.32951934764,0.5075401067733765,29.5025001,32.9400000021467,747658.5,4308927.0,747656.1,4308922.1,747662.2,4308927.5,A,main,5,5,7.8233775952554
917,22082,82.66192411924126,106.64092140921414,88.80623306233058,1a4f219d-92b2-4f31-8195-d72eee886c05,22082,astr,28,428.811173061239,0.2941409945487976,16.7178994,14.7600000023935,747674.8,4308929.7,747673.7,4308927.3,747677.3,4308931.4,A,main,3,3,6.06101666599651
918,22183,105.81108742004284,133.97633262260132,103.60362473347544,ef96b65b-9ccc-4a79-b1a3-8b9748009c97,22183,cagl,72,4422.26959878233,0.5301563143730164,28.6760001,46.89999999967404,747671.4,4308956.1,747664.8,4308949.5,747671.5,4308956.5,A,main,5,5,8.39440832717141
919,22193,115.1296491228068,136.49298245614048,106.13684210526328,81f2c3c2-0a0e-4a3b-9336-d8663b6663d8,22193,cagl,59,2805.93627838418,0.5556021928787231,27.5703002,56.99999999982538,747664.2,4308964.8,747657.0,4308964.3,747664.6,4308971.8,A,main,5,5,7.93949255134688
920,22213,85.89214858590121,108.31342338539513,85.51825664837507,ab8f7a27-f242-49f5-ac59-cacc3a4177fa,22213,nysy,65,3193.87887100777,0.7606503963470459,30.611000400000002,94.76000000234691,747669.9,4308976.7,747663.5,4308972.2,747673.8,4308981.4,A,main,5,5,8.06899140413841
921,22241,99.15451895043729,126.4702207413576,103.430237401083,1345cdad-0638-4f1a-a08d-05228fc815df,22241,fram,40,1111.01894793551,0.4825729429721832,23.5976991,24.009999997376,747669.9,4308995.3,747667.5,4308994.9,747672.4,4308999.8,A,main,4,4,7.01303284434164
922,22451,111.62373285629099,140.67203339296364,104.97376267143704,01da3ce3-4ea5-4b8b-9943-a358e306fa3e,35253,libe,29,429.630355296823,0.4404624402523041,18.6474997,16.77000000300584,747695.8,4308514.4,747694.6,4308510.6,747698.5,4308514.9,A,L;M,3,3,6.06292520014165
923,22457,100.91849529780556,129.5517241379308,100.97283176593525,7e674a01-093a-4baf-be49-568f9a32e998,22457,libe,21,192.956190950162,0.3090348839759827,9.8476001,9.5699999991525,747692.5,4308515.1,747692.3,4308511.8,747695.2,4308515.1,G,DS,2,2,5.26246317324325
924,22479,96.66253869969053,123.57863777089776,99.66424148606845,4082475e-c96b-41ee-9e11-31fcba6ad6b7,22479,libe,62,5830.928021857966,0.511259913444519,29.2291997,64.5999999998021,747691.6,4308520.5,747684.0,4308512.1,747691.6,4308520.6,G,DS,5,5,8.67093144709829
925,22542,103.4400208170702,127.62425188654721,100.41972417382256,7e10ab76-309a-42e4-90bb-380c82f42d50,22542,libe,40,2352.8192044118755,0.4669492244720459,34.2810005,38.42999999793712,747693.2,4308536.0,747690.1,4308535.2,747696.4,4308541.3,A,J;M,5,5,7.76336954957126
926,22616,104.33050000000009,131.8999999999995,99.86050000000013,60e7bc6f-c157-4172-a915-188f97b4f0c4,22616,libe,23,808.3940724080389,0.5540612936019897,28.8301998,20,747701.9,4308520.5,747698.7,4308519.6,747702.7,4308524.6,G,DS,4,4,6.69504965300387
927,22634,102.63039215686275,129.75294117647087,95.44705882352932,47062d35-b19d-487b-847a-6ec5acd773bb,22634,libe,19,150.544866016633,0.2372516095638275,3.49,10.20000000006985,747695.9,4308522.6,747694.4,4308519.7,747697.8,4308522.7,D,DS,2,2,5.01426115282939
928,22670,66.2065217391305,89.5739130434783,83.33695652173918,a1f3d261-a59f-4e29-912d-eff92727f723,22670,libe,16,98.3056032283509,0.3680381774902344,26.9704998,4.59999999962747,747699.2,4308535.9,747698.1,4308534.4,747700.1,4308536.7,A,J;M,1,1,4.58808102683431
929,22793,92.18534482758616,116.13806787082645,93.86056376573613,6a5fb970-ff2c-4176-9384-3109dcf75481,22793,libe,69,4324.416250006906,0.7311947345733643,38.2130999,146.1599999953853,747699.7,4308557.3,747690.6,4308557.2,747702.2,4308569.8,G,A;M;X,5,5,8.37203243915989
930,22870,85.35425531914902,109.0434840425536,90.81316489361711,304662eb-badb-4c6b-bc31-a2cac0c94ce2,22870,libe,54,2007.57175182726,0.624864399433136,33.1167989,75.20000000018626,747699.5,4308550.5,747692.1,4308546.0,747701.5,4308554.0,A,M,5,5,7.60468118706376
931,22955,84.94949494949486,110.1262626262626,89.10101010101009,c801534d-5233-4781-be1e-292d62d15434,22955,libe,22,367.096823718129,0.4836749732494354,27.7062005,11.8799999985192,747686.3,4308566.3,747684.3,4308564.5,747687.6,4308568.1,A,M,3,3,5.90562563810395
932,22987,107.9910227272729,133.62284090909077,99.77500000000013,6fb69822-6ce8-48e0-ac35-70e3a6571eae,22987,cofl,75,4534.66809906148,0.4506465792655945,34.9777013,87.99999999813735,747704.2,4308566.0,747702.6,4308565.5,747712.6,4308574.3,A,main,5,5,8.41950717333547
933,22990,91.47515527950308,116.23944099378888,93.94627329192562,022c7d41-24e6-40c2-8ced-496ac8ac7564,22990,ulru,72,4098.92666563528,0.2056629359722137,35.8126013,96.60000000073342,747692.6,4308592.2,747687.2,4308584.3,747696.4,4308594.8,D,DS,5,5,8.31848042955027
934,23000,103.12352763515575,130.39036544850572,87.6035940803387,c5f4ff46-b7b3-4f19-97ac-e2636ac1f932,23000,cofl,78,4998.76660135504,0.4793734848499298,32.8311996,66.220000002319,747700.7,4308580.1,747700.2,4308574.1,747708.8,4308581.8,A,main,5,5,8.5169464812568
935,23081,95.37939486139261,117.14773495605147,97.72430696416525,979b6b73-3f7f-41a6-8835-1cd12f2b3ef0,23081,fagr,65,3537.76005947013,0.2987297177314758,42.0373007,118.32000000311062,747693.6,4308651.4,747692.7,4308644.5,747704.3,4308654.7,A,main,5,5,8.17124905429395
936,23091,84.8934169278997,103.71816689058097,87.47902672040598,d607f07d-b37c-496a-a40c-98b900bf8d43,23091,cofl,68,3554.91426513407,0.5013395547866821,38.5112,66.99000000126195,747690.9,4308669.3,747690.4,4308669.0,747699.1,4308676.7,A,A,5,5,8.17608622524725
937,23134,92.6701754385967,116.19011164274312,96.71834130781504,77f57c6e-22d7-4612-b66b-c7f227101b3f,23134,cato,42,1290.84680645018,0.2955005764961243,40.8258996,31.34999999974389,747693.6,4308739.6,747689.3,4308738.7,747695.0,4308744.2,A,main,5,5,7.16305372110248
938,23138,95.36007130124781,119.23841354723707,100.89081996434936,4f003959-c4d3-478d-baa2-70492ceca2a9,23138,caco,38,1027.01301716724,0.3820433914661407,36.4606004,22.43999999847962,747697.8,4308742.6,747694.0,4308742.2,747698.4,4308747.3,A,main,4,4,6.93440988479199
939,23147,107.00609267275956,128.81946448613112,108.50921917588587,d7166550-65b9-4b8d-9f05-e823559d6ad9,23147,caco,62,3142.57666669323,0.2902422845363617,40.7596002,62.37000000392553,747685.8,4308763.1,747684.0,4308755.6,747691.7,4308763.7,A,A,5,5,8.05279833688701
940,23261,104.84966576589385,125.8557815388992,106.05745982079384,80aa501c-2e5a-4f77-92b8-84e85d0fbddc,23261,caco,58,2698.46878917489,0.523441731929779,40.8644994,70.3100000031502,747688.4,4308753.1,747687.9,4308749.6,747695.8,4308758.5,A,main,5,5,7.9004397760014
941,23391,98.34860883797053,126.5853791598475,102.21003818876164,6766480d-a3ca-4427-8897-8175a91fa5b7,23391,cagl,30,598.467500334179,0.5625035762786865,32.8285999,18.32999999719206,747677.7,4308876.4,747676.4,4308876.2,747681.1,4308880.1,A,main,4,4,6.39437222165927
942,23433,89.84777517564393,103.8829039812647,103.27107728337232,5ea65234-49ca-4dc0-a887-5140ba30eb58,23433,astr,53,2000.5056343781,0.5222833156585693,26.3420004,34.16000000298722,747683.9,4308895.7,747680.1,4308893.6,747685.7,4308899.7,A,M,5,5,7.60115524477825
943,23435,117.76934068177188,143.81608491528908,92.94896917738288,1e5c65ff-f407-40f3-b0fd-50b8a13baeab,23435,astr,51,2062.719687161931,0.5244777798652649,27.4324003,48.99000000402098,747680.0,4308899.3,747674.2,4308898.6,747681.1,4308905.7,A,M,5,5,7.63178062752412
944,23460,100.99503722084384,128.96377171215812,101.45508684863545,f0ae50cc-3178-44a6-84f3-ab242ef96676,23460,cato,45,1511.2163341769,0.5266643166542053,31.3425999,40.30000000121072,747689.5,4308842.4,747688.4,4308838.7,747694.9,4308844.9,A,main,5,5,7.32067012487485
945,23470,97.71103145235875,121.67206290471812,99.324814986124,564fa5f5-fea1-47e2-a33b-e1a3d97edfef,23470,nysy,72,4115.64046357287,0.3846032023429871,33.9880005,86.48000000089407,747695.9,4308854.0,747686.8,4308852.2,747696.2,4308861.4,A,main,5,5,8.32254974220881
946,23487,94.43494741990736,117.51540719002168,97.70542920029337,ade2aa92-849f-45f5-81f8-d3aff80af2a6,23487,cagl,78,5309.58221523913,0.3710277080535889,35.0919991,81.77999999470077,747692.5,4308878.9,747684.3,4308871.9,747693.0,4308881.3,A,main,5,5,8.57726843227795
947,23491,105.9795751633986,129.625,102.44281045751627,9a28baa3-973c-4121-91e9-8c2b913ff882,23491,astr,23,266.725764772818,0.2884713411331177,32.2636008,12.23999999881722,747688.2,4308883.1,747685.9,4308879.5,747689.3,4308883.1,A,M,3,3,5.58622103234427
948,23511,93.79843137254909,114.29450980392156,95.44470588235289,c1d779d2-7624-4fdc-baa5-8186893bfe38,23511,astr,36,786.512949147407,0.4892380237579346,32.2378008,25.49999999988358,747694.5,4308890.0,747689.4,4308886.5,747694.5,4308891.5,A,main,4,4,6.66760918663159
949,23523,79.18216318785572,105.23624288425052,87.95351043643257,fe4b0955-37b7-4280-9717-aeeeb1bfe7b4,23523,astr,19,168.186737667871,0.3346076011657715,30.0301994,10.54000000107568,747686.8,4308887.7,747686.5,4308887.1,747689.6,4308890.5,A,M,2,2,5.12507489584435
950,23558,116.74430379746832,143.58649789029525,109.26104078762297,4ccd7b5f-226d-4000-a82b-552081ee2494,23558,astr,57,2384.56743372677,0.4678612053394318,29.4062996,35.55000000167638,747688.3,4308912.3,747684.0,4308911.1,747688.5,4308919.0,A,main,5,5,7.77677301736641
951,23569,91.88731730315864,116.977722772277,96.54655822725132,4fb57fc8-ab8a-492a-ae23-c914526db710,23569,astr,73,4332.66060138739,0.4703242778778076,31.3142994,84.83999999593011,747684.9,4308918.1,747677.3,4308911.0,747685.7,4308921.1,A,main,5,5,8.37393708989
952,23626,106.62543720190756,132.52178060413337,103.53020667726553,f535c1a8-582c-4ad8-8426-e4e454c11331,23626,cato,75,4854.52951524073,0.506092369556427,32.2029003,62.89999999525025,747676.6,4308943.4,747671.3,4308940.2,747679.8,4308947.6,A,main,5,5,8.48766746876715
953,23627,103.76028790486596,128.56563918009707,103.25254263808495,efdc83fa-e72e-46e0-8484-a9b664471b85,23627,cagl,69,4012.53920372748,0.4434685111045837,32.4136992,63.91000000190456,747677.6,4308948.1,747674.0,4308947.0,747682.3,4308954.7,A,main,5,5,8.29717953778991
954,23646,89.44020251778842,113.47660098522167,92.99958949096865,72caf46b-462e-4790-a8b4-8ff2074b664e,23646,cagl,66,3625.06709442722,0.7250415086746216,28.8389996,73.08000000176719,747681.5,4308981.5,747675.4,4308976.6,747683.8,4308985.3,A,main,5,5,8.195628075925
955,23652,99.15485444292023,127.10135650053356,102.64852918762392,8d876a11-1dc0-40d8-83af-b881f2a10129,23652,astr,75,4624.74099051935,0.6379108428955078,18.6674,65.60999999679392,747691.0,4308906.3,747684.6,4308901.9,747692.7,4308910.0,A,main,5,5,8.43917564632848
956,23680,116.74430379746832,143.58649789029525,109.26104078762297,4ccd7b5f-226d-4000-a82b-552081ee2494,23680,astr,57,2384.56743372677,0.4678612053394318,29.4062996,35.55000000167638,747688.4,4308917.5,747684.0,4308911.1,747688.5,4308919.0,A,main,5,5,7.77677301736641
957,23700,99.08627450980397,126.06775599128515,104.00000000000044,358728cb-9bf3-481e-842d-7f978744257b,23700,astr,58,2486.79773797634,0.5270376801490784,30.8688006,91.80000000167638,747692.8,4308934.2,747684.0,4308928.8,747693.0,4308939.0,A,M,5,5,7.81875111278255
958,23713,101.29954515919438,127.37556855100776,104.808317089019,df4a5919-7102-47af-b998-1aeb561b8833,23713,vipr,67,3521.76799930247,0.3417384028434753,32.288,30.77999999656342,747693.1,4308949.2,747691.4,4308945.4,747697.1,4308950.8,A,main,5,5,8.16671841502463
959,23744,91.22844095157213,119.02453271028044,91.03228547153776,23997d80-8fd3-43d6-bfbc-5e50150afa50,23744,cato,79,5466.37593344467,0.4053731262683868,26.1210004,94.15999999759718,747688.8,4308989.3,747684.5,4308987.4,747695.2,4308996.2,A,main,5,5,8.60637114082346
960,24050,106.02155291516992,131.630975407571,103.95261121856863,7ed65183-0ca5-4013-8b48-92255989341b,24050,aial,77,4928.04283719406,0.5191968679428101,33.7058009,72.38000000193017,747714.2,4308526.2,747708.6,4308522.2,747718.0,4308529.9,A,main,5,5,8.50269719778801
961,24138,63.14130434782605,82.55072463768124,78.5905797101449,df0dd82a-07e0-4937-9d28-817325fcbed5,56418,libe,15,83.7661251097363,0.2364686131477356,29.3170997,2.75999999966938,747722.7,4308515.1,747722.0,4308513.0,747723.2,4308515.3,A,M,1,1,4.42802869079571
962,24200,81.502922267679807,104.76767971946244,92.15517241379298,aab9f7f3-0f5e-49ca-9827-06d19abe8570,24200,libe,48,1597.352963297281,0.2762273550033569,32.9080006,34.21999999634689,747725.3,4308520.7,747722.8,4308515.9,747728.6,4308521.8,A,M,5,5,7.37610314026115
963,24387,92.48792270531395,118.71819645732693,95.13848631239942,0f106d64-cc71-4717-98cf-dcef8e97bb2c,24387,libe,15,83.7661251097363,0.2217763364315033,22.0254997,6.21000000190455,747724.1,4308531.9,747724.0,4308530.1,747726.7,4308532.4,D,DS,1,1,4.42802869079571
964,24532,86.57289002557538,110.2915601023018,90.0409207161125,af9ddd35-39c8-4fbf-90db-3c9571aa1655,24532,libe,17,114.254348052126,0.3265002369880676,15.5225997,3.9100000011595,747723.1,4308557.3,747722.0,4308555.1,747723.7,4308557.4,D,DS;R,1,1,4.73842708639918
965,24837,88.95670995670993,114.48917748917752,91.974025974026,aba29735-0158-4b87-92e6-476d19d8cc5c,24837,libe,15,83.7661251097363,0.2234849631786346,25.1417999,4.61999999981606,747723.7,4308577.5,747722.6,4308575.0,747724.0,4308578.3,D,DS,1,1,4.42802869079571
966,24847,94.58928571428578,119.45875850340119,95.53018707482994,f2c1f6b8-c4fa-491d-a8ea-97ca2b38597b,42907,libe,35,835.4534810519431,0.265682190656662,37.092399,23.51999999754597,747721.2,4308589.5,747716.6,4308589.2,747721.4,4308594.1,A,J;M,4,4,6.72797466851044
967,24848,99.29437545653757,122.82761139517886,98.79620160701245,b8b79528-269f-4c7f-9e1e-5ca1145c8c0d,24848,libe,29,429.630355296823,0.5762145519256592,35.0859993,13.68999999750173,747723.5,4308594.4,747723.1,4308592.4,747726.8,4308596.1,A,L,3,3,6.06292520014165
968,24864,94.33039049235978,117.01233729484989,93.87425014148273,a09a1da2-4d2c-4cf3-8f2d-6d77cb2277df,24864,libe,54,2007.57175182726,0.5479199290275574,35.8880005,88.34999999823049,747710.6,4308556.0,747701.5,4308551.9,747711.0,4308561.2,A,L;M,5,5,7.60468118706376
969,24870,117.46011627906996,142.49325581395334,106.4927906976745,a1b8c0fb-a872-48da-acdc-5262cd359840,24870,libe,43,1224.9121482660864,0.4672654271125793,32.2119009,85.99999999976717,747710.2,4308556.5,747708.8,4308547.2,747717.4,4308557.2,A,J;M;L,5,5,7.11062440470598
970,24948,100.36551724137928,124.51625615763545,98.6926108374385,84e7306e-7987-4ef0-ae4a-190891e1eb1a,24948,libe,20,170.966218186423,0.2592143416404724,36.1945008,10.14999999804422,747715.3,4308578.6,747713.0,4308576.9,747716.5,4308579.8,A,L,2,2,5.14146598252084
971,24950,112.02964042759957,137.55121477162328,103.75072886297396,46276504-47a5-4359-a7af-5f04eb5b5fcb,24950,ulru,56,2201.06498030809,0.3221668004989624,36.0207005,102.89999999926658,747711.6,4308579.0,747709.9,4308568.5,747719.7,4308579.0,A,J;L,5,5,7.69669660417476
972,24960,91.76302573760158,113.99585687382312,97.17124921531696,f8a13ff2-bd20-4b52-923e-adecc98f63ad,24960,cofl,46,1346.17735324975,0.3369174003601074,38.9775005,159.29999999748543,747704.2,4308599.0,747692.7,4308596.2,747706.2,4308608.0,A,main,5,5,7.2050242647117
973,24991,94.84204630321146,117.68960044809552,97.96079163554879,7e221888-b8cc-4e64-abef-4b0a12c44186,35741,libe,41,2843.31817892733,0.4546070694923401,41.3410001,107.11999999830266,747705.9,4308639.4,747696.9,4308636.9,747707.3,4308647.2,A,M,5,5,7.9527270220006
974,24995,80.81277139208153,102.42068965517284,86.42388250319283,9f2bf01f-ce28-450f-b573-f2d9ea50e974,24995,ceca,65,3348.56342949747,0.3970986008644104,38.1982991,78.30000000062864,747711.1,4308642.1,747706.6,4308635.6,747715.3,4308644.6,A,main,5,5,8.11628670583083
975,25010,92.75637244575526,115.64272171898064,100.16673688645503,bc034e4c-f9ea-4ccb-a30d-ba13c0e1f99f,25010,cagl,42,1290.84680645018,0.6022660732269287,40.5114988,94.94000000548782,747706.3,4308667.6,747700.5,4308663.3,747709.9,4308673.4,A,main,5,5,7.16305372110248
976,25016,102.71496913580243,124.64753086419768,103.92067901234579,4189d4ac-6bf3-4f14-a4bd-2646c3f8d8db,25016,nysy,66,3573.249324967327,0.4920173585414886,40.578899,64.79999999981374,747709.0,4308680.2,747703.4,4308675.0,747711.5,4308683.0,A,M,5,5,8.1812306358764
977,25061,90.04346885813153,112.69939446366801,96.84623702422137,c2c91cf9-870c-4a45-bb7f-a438d70b4ef8,25061,cofl,64,3057.86240828222,0.5983998775482178,39.6065006,46.23999999905005,747716.3,4308631.9,747713.0,4308627.5,747719.8,4308634.3,A,main,5,5,8.02547139145524
978,25066,79.40446570972873,102.266028708134,89.86794258373213,7861d5d4-c270-4085-b1a3-a0c8506e8b1a,25066,cofl,65,3177.94405377167,0.4144911170005798,37.4562001,31.35000000102445,747719.7,4308640.9,747715.7,4308637.3,747721.2,4308643.0,A,main,5,5,8.0639897427163
979,25074,98.35721857112611,121.17786728853092,99.41011235955011,85cae4f4-d304-45d0-9a26-1bd130862560,25074,ceca,71,4133.31471701657,0.4473217725753784,40.4038015,94.3400000037416,747715.8,4308651.9,747710.3,4308649.1,747720.9,4308658.0,A,main,5,5,8.32683495896727
980,25113,101.22667855020788,123.2028124381068,102.40413943355118,fc1b2619-d3cc-4e15-8a07-760b6ffba4a4,25113,quru,60,2941.69996027467,0.6149996519088745,41.1573,100.9799999938393,747714.7,4308711.7,747711.3,4308706.2,747721.5,4308716.1,A,main,5,5,7.98674291100974
981,25114,100.18380429094692,122.07718472004196,102.60099424385147,92d4215e-b6f3-4ea2-b5f6-0997ad2e7354,25114,ulru,52,1832.33074308371,0.3975751996040344,41.2952002,76.43999999853783,747720.4,4308719.4,747711.2,4308719.0,747721.0,4308726.8,A,main,5,5,7.51334406555705
982,25147,117.65470950704209,141.98569542253503,105.30831866197184,eea772fb-8e2d-4be4-8777-ab7dc8c1a521,25147,astr,58,2486.79773797634,0.5307063460350037,35.1126993,45.44000000374159,747713.6,4308757.3,747710.2,4308755.6,747716.6,4308762.7,A,M,5,5,7.81875111278255
983,25154,76.95923392612868,99.7666210670316,87.79165526675811,540914cf-b5c1-4fc6-a1e2-728630323631,25154,astr,52,1910.61222104336,0.4357117116451263,34.7511012,73.10000000474975,747711.9,4308762.0,747711.8,4308760.8,747720.3,4308769.4,A,M,5,5,7.55517900425812
984,25170,90.26227059325647,103.8188220230473,104.5219803670508,91829395-7c46-4d67-9fa6-5655740cc36f,25170,crsp,60,2558.20207002738,0.3338326215744019,26.1051994,46.859999997376,747705.5,4308771.7,747704.0,4308764.9,747710.6,4308772.0,A,G,5,5,7.84705997433836
985,25178,110.54888722180524,135.21767941985524,107.20367591897988,e9308139-2974-4c6a-8cc8-a08c191226b9,25178,vipr,61,4627.89369156311,0.3382540345191956,33.2466004,79.98000000559725,747713.3,4308789.5,747704.7,4308788.6,747714.0,4308797.2,A,M,5,5,8.43985711734168
986,25192,99.3205570291776,123.84436339522556,101.70125994694966,dcc0c598-c018-4901-8991-806eef3849f3,25192,nysy,50,1666.64370134997,0.5016821622848511,32.9689995,150.79999999515712,747716.2,4308804.4,747704.8,4308796.4,747717.8,4308808.0,A,main,5,5,7.41856712346318
987,25201,94.07044079515968,117.4024776721404,93.91760299625443,ec75c973-6c05-407c-af9f-4dca5667a00b,25201,cato,69,4012.53920372748,0.5380904078483582,34.5440993,69.41999999501975,747713.8,4308812.3,747710.9,4308811.2,747718.7,4308820.1,A,main,5,5,8.29717953778991
988,25219,92.42338935574216,115.77689075630263,96.9001400560227,9d4c8539-1718-4f80-8c12-664fbdbf3a44,25219,ceca,65,3348.56342949747,0.4313562214374542,36.0457982,71.39999999920838,747705.8,4308819.4,747703.8,4308816.9,747712.2,4308825.4,A,A,5,5,8.11628670583083
