ground_data_tree_id,aerial_data_tree_id,stem_id,species,stem_diameter,agb,score,aerial_data_height,area,UTM_2018_X,UTM_2018_Y,left,bottom,right,top,tree_status,census_codes,adbin,gdbin
21459,379c956d-bf1d-4628-8849-39f60e6cb03a,21459,litu,193.0,38760.9666315178,0.4021198153495789,38.082,30.67999999681953,747664.3,4308640.2,747659.3,4308636.2,747664.5,4308642.1,A,F,5,5
30172,8ea25810-e2d2-41a4-8a05-ed46d65b417a,30172,libe,30.0,952.570080352139,0.4020031094551086,27.0710002,14.819999999362045,747775.3,4308711.3,747774.1,4308711.2,747778.0,4308715.0,A,M,3,3
3923,0df92df3-643f-4637-a2bd-e10e4f803a47,3923,caco,81.0,5787.68352744443,0.4015756249427795,35.4048015,21.15000000083819,747420.3,4308744.3,747418.0,4308740.8,747422.5,4308745.5,A,main,4,4
1528,a2b72d0e-013e-423d-b069-a97f47ab6b4e,1528,caca,103.0,9960.01544570261,0.4015348255634308,36.205199,27.02999999892665,747390.4,4308757.7,747387.5,4308756.0,747392.6,4308761.3,A,main,4,4
3740,c3f2440b-5077-4b00-b278-6123f32da7d4,3740,quru,450.0,240073.898362752,0.4014594554901123,28.4127003,90.6399999974668,747432.3,4308574.5,747423.8,4308572.8,747434.1,4308581.6,A,F;I,5,5
24550,b363b379-9c7e-4fb3-a404-93fcb1128a32,24550,fram,96.0,8230.15786119059,0.4012458920478821,17.4756002,27.439999998304994,747720.5,4308558.1,747717.6,4308552.5,747722.5,4308558.1,A,L,4,4
7713,08e28371-73f4-4e00-83bb-d92b5c75443d,7713,caca,82.0,5691.07269740854,0.4011918008327484,33.5815989,24.939999999469148,747492.5,4308893.5,747491.6,4308888.0,747495.9,4308893.8,A,main,4,4
6717,81a86947-25ee-4827-8d37-d557f749427b,6717,cato,159.0,27019.1556740397,0.4004719257354736,33.0503992,98.28000000539934,747469.4,4308925.1,747463.3,4308922.3,747474.1,4308931.4,A,main,5,5
35813,d60dca88-e5f2-4c9f-b477-8c909c73bfe7,49453,libe,18.0,525.476544216981,0.4004418253898621,35.5113004,16.38000000082422,747735.1,4308674.9,747732.5,4308671.6,747736.4,4308675.8,A,J;M,3,3
14462,d2c57dda-fc5a-422a-aadf-519640b6c1c7,14462,caco,42.0,1290.84680627981,0.4002686142921448,39.4395984,11.549999999348074,747582.9,4308639.3,747579.7,4308638.3,747583.2,4308641.6,A,F,3,3
32706,fc3a319d-e879-402a-8595-1086b26beff0,55960,libe,17.0,114.254347681292,0.4002545475959778,35.8142997,4.400000000372529,747635.4,4308583.9,747634.4,4308583.7,747636.4,4308585.9,A,F;M,1,1
692,8b9ccc5c-ffb6-437d-bda2-5ceb3e80b095,692,caca,100.0,15794.660628621778,0.3998484909534454,31.9639993,21.14999999664724,747665.9,4308708.0,747665.3,4308706.4,747669.8,4308711.1,A,F;M,4,4
30270,f6a6ad8b-bbf8-44f8-b70c-f177c78dc6db,30270,litu,663.0,703838.700185861,0.3996204733848572,38.1011998,40.29000000171596,747761.3,4308787.0,747760.0,4308779.8,747765.1,4308787.7,A,main,5,5
162,15b3eca2-0229-431b-87c8-f321cab50f7a,31352,havi,31.0,1101.281677540213,0.3995743691921234,32.0755016,11.000000000058208,747509.5,4308582.0,747507.1,4308579.5,747511.5,4308582.0,A,F;M,3,3
6058,9117aab3-50ce-4d76-9e5c-aeac0e0fedf6,6058,caco,88.0,7136.623623934865,0.3995121121406555,29.7912996,29.4000000001397,747468.7,4308548.4,747468.4,4308548.2,747473.3,4308554.2,A,M,4,4
33804,6e24648f-99da-40dc-80ef-10e5a3d3cd4b,46892,libe,21.0,192.95619040488,0.399415910243988,17.9099998,8.400000000139698,747684.8,4308542.3,747684.0,4308540.7,747686.8,4308543.7,G,DS,2,2
8820,77b36e26-dd5d-4c81-83c1-ec8cc2b9b3f0,8820,cato,94.0,8131.73809433391,0.3993492424488068,33.8900991,23.40000000083819,747501.0,4308904.1,747500.9,4308902.1,747505.4,4308907.3,A,main,4,4
2959,cb100f30-a11b-40ed-8cf8-736db0c89926,2959,cagl,93.0,7935.45712602934,0.3992770910263062,37.8684008,28.80000000447035,747415.0,4308772.7,747413.2,4308770.1,747419.2,4308774.9,A,main,4,4
17841,9e9e59e0-3dd3-4a54-88c9-83d3b55d0932,17841,libe,36.0,734.469006921728,0.3992310762405396,37.8251996,10.880000000707804,747641.8,4308608.3,747638.7,4308607.8,747642.1,4308611.0,A,F;M,3,3
23479,8b644d3d-28d9-498f-8d90-296cff8b371f,23479,cato,110.0,11644.921251603,0.3991525173187256,31.1599998,25.379999997750858,747694.4,4308866.0,747691.6,4308865.9,747696.3,4308871.3,A,main,4,4
9951,83af49dd-774c-4874-9d68-d2289feb4b22,9951,nysy,215.0,61982.2375166124,0.3990727066993713,30.1304001,56.24000000431202,747530.1,4308874.3,747526.5,4308872.8,747533.9,4308880.4,A,main,5,5
16145,ca458171-6c48-41eb-b025-757db290fa02,16145,libe,19.0,380.5044486640882,0.399039089679718,37.1932005,9.920000000502917,747605.3,4308613.5,747602.6,4308611.1,747605.7,4308614.3,G,F;DS,2,2
19072,9ca51ab2-07a8-4a5c-ada9-cdcdbc01d5d5,19072,litu,818.0,1152962.9665458,0.3987503945827484,39.676401,69.65999999678228,747649.5,4308520.9,747646.0,4308516.9,747654.1,4308525.5,A,main,5,5
16649,81c0fa35-6569-4abc-b6f3-fd973da7d01e,16649,cagl,56.0,2490.58410560568,0.3987172245979309,24.6209998,17.629999998589046,747597.2,4308884.7,747594.5,4308881.2,747598.8,4308885.3,A,main,4,4
17744,7a7996ba-f16a-458d-89cd-1a885b807ab7,17744,nysy,77.0,4860.97361059831,0.3986648917198181,38.5380007,17.599999997764826,747629.0,4308682.4,747626.6,4308678.9,747630.6,4308683.3,A,F,4,4
20312,a7e9b9a6-d6d1-47b1-a0de-2edd5a8e403e,20312,qual,511.0,316152.95205535,0.3986351490020752,28.7931009,96.95999999618856,747639.5,4308991.2,747634.4,4308988.5,747644.0,4308998.6,A,main,5,5
28027,8b84a939-32d0-493f-b9c7-934184e66bf1,28027,litu,809.0,1123383.06469375,0.3985348045825958,44.3495998,172.9199999944726,747762.8,4308611.1,747761.5,4308605.9,747774.7,4308619.0,A,main,5,5
28648,c0972071-af8e-4d36-9301-59cf3e8314fd,28648,cagl,494.0,360093.164623411,0.3983291983604431,32.5754996,88.11000000389525,747741.5,4308880.6,747733.7,4308872.1,747743.6,4308881.0,A,main,5,5
43989,598b2238-c43d-405d-86d1-d4d11c387854,65842,libe,34.0,1031.222794122876,0.3981045484542847,23.7074996,17.199999999254942,747400.6,4308548.8,747399.5,4308548.5,747403.5,4308552.8,A,M,3,3
14618,1cef84d4-a486-4430-a998-ccb8243ed4ce,14618,caco,222.0,57919.9278325324,0.3980362117290497,37.835899,46.97999999835621,747595.1,4308808.2,747594.1,4308804.2,747602.2,4308810.0,A,main,5,5
16767,4e7b91cb-58e1-49d1-8f2f-3b951a4768a5,16767,qual,573.0,406040.753557432,0.397988349199295,27.9310005,55.88999999531312,747605.9,4308944.8,747601.5,4308943.7,747609.6,4308950.6,A,main,5,5
25929,5a0d653f-5771-4aed-a7ca-06cbac8d38d0,25929,libe,42.0,1076.46074448336,0.3975804448127747,29.6739991,14.400000002235174,747727.2,4308521.8,747724.6,4308521.3,747728.6,4308524.9,A,J;M,3,3
25117,32b67595-86b8-440a-ae7a-d5edc11fe619,25117,litu,589.0,533000.276943713,0.3975751996040344,41.2952002,76.43999999853783,747712.6,4308721.1,747711.2,4308719.0,747721.0,4308726.8,A,main,5,5
38880,ad7e01b7-9f33-45da-9eb6-3514226fab0c,53481,libe,31.0,605.2070011127512,0.3975031077861786,17.5014996,12.240000001261942,747435.4,4308518.5,747433.4,4308518.1,747437.0,4308521.5,A,M,3,3
13215,0febca8d-67c1-42e6-a6ed-3fb84c99143f,13215,pist,376.0,169476.78604255,0.3974543511867523,33.1576987,38.93999999795575,747569.7,4308962.6,747564.6,4308960.4,747570.5,4308967.0,A,main,5,5
5388,c2bd40db-98a4-42a9-88fa-c2f3697622a0,5388,frni,122.0,14228.8179905274,0.3972777128219604,34.3065,22.55999999945984,747449.1,4308757.4,747445.7,4308753.7,747450.4,4308758.5,D,DS,4,4
5351,298fff7c-544c-41f0-912f-881231d6dd41,5351,caca,86.0,6396.86520091558,0.3971936702728271,29.3075008,23.460000003278257,747454.1,4308750.0,747451.7,4308748.8,747456.8,4308753.4,A,main,4,4
24993,11180ba7-eafe-41c7-8496-ba6932348ca8,24993,litu,378.0,188023.726996177,0.3970986008644104,38.1982991,78.30000000062864,747709.4,4308642.1,747706.6,4308635.6,747715.3,4308644.6,A,main,5,5
25917,b26db597-00bb-4730-b39d-1648c85a721b,25917,litu,642.0,652581.23843977,0.3968670964241028,37.101,86.4800000019651,747727.4,4308515.6,747723.2,4308507.2,747732.6,4308516.4,A,main,5,5
9635,e9676bc1-4964-44d3-b558-34f9dab07925,9635,nysy,434.0,353603.376157783,0.3968226909637451,33.174501,32.479999998821874,747528.4,4308767.6,747528.3,4308763.9,747533.9,4308769.7,A,F,5,5
6799,609b3ac4-f897-4239-a849-51bf01eb5156,6799,caca,51.0,1773.95226908748,0.39681276679039,36.3543008,24.440000001296863,747467.5,4308982.8,747467.1,4308978.6,747472.3,4308983.3,A,main,4,4
26957,ed796ab5-bcc3-4368-9f3b-d6d6ec8ee13f,26957,cagl,204.0,47745.6262783245,0.396559864282608,33.0168013,46.19999999983702,747728.8,4308869.7,747727.0,4308864.9,747733.6,4308871.9,A,main,5,5
431,838c771a-b868-41d5-9f99-37cd541c1b5e,431,saal,254.0,93594.8631168781,0.396460622549057,36.2547016,72.74999999441206,747607.0,4308514.8,747602.2,4308507.9,747609.7,4308517.6,A,A;M;I;F;L;J,5,5
19779,cfe92ec8-2887-49c8-9c94-0e3828f67270,19779,cagl,39.0,1089.8024360111,0.3964465856552124,42.353001,16.799999999813735,747653.8,4308711.3,747651.8,4308709.0,747656.0,4308713.0,A,F,3,3
5460,1cc1c004-6941-4818-bff4-4039322082f1,5460,caca,166.0,32139.0903475796,0.396301805973053,36.5047989,37.80000000016298,747456.4,4308802.1,747452.5,4308795.6,747457.9,4308802.6,A,I,5,5
238,3501d611-9a16-45d3-81ec-b7632bfc62af,238,quru,594.0,769563.067935462,0.3958368897438049,32.4141991,31.19999999552965,747549.2,4308844.3,747547.9,4308840.9,747553.9,4308846.1,A,M,5,5
7556,fa9ddb44-d5d5-4a99-a058-8e68b3236888,7556,litu,572.0,497561.871995126,0.3958334624767303,34.4773995,68.39999999979045,747491.7,4308790.4,747488.3,4308784.0,747495.9,4308793.0,A,main,5,5
17373,61a66ed4-5cc3-4f8c-b346-39c8014214e1,17373,litu,772.0,1006387.84037838,0.3954443335533142,38.7442017,109.1799999977858,747639.1,4308563.3,747634.5,4308562.0,747645.1,4308572.3,A,main,5,5
39669,84724155-dac3-4218-8ca6-c6215e07f028,54536,libe,24.0,268.705077240693,0.3952388167381287,32.3163986,7.540000000901054,747539.8,4308638.8,747539.3,4308637.3,747541.9,4308640.2,A,F,2,2
226,c9fda6ea-ffcd-4048-bb41-ddeb520bb96c,226,litu,28.0,780.389856718956,0.395206093788147,29.5646,13.299999999348074,747542.4,4308728.8,747539.6,4308726.3,747543.1,4308730.1,A,F;M,3,3
23255,4c3d7dd1-0ee1-404a-9350-ce6aea6408c0,23255,cagl,132.0,17661.5422544227,0.3948412239551544,42.1744989,24.479999998938293,747684.1,4308751.8,747680.5,4308751.5,747685.6,4308756.3,A,main,4,4
3340,10779054-6ddd-4e5c-a4b5-0cd1b63ed848,3340,cofl,73.0,4240.16547637845,0.3948386013507843,31.1440002,21.11999999850057,747405.9,4308999.6,747401.3,4308996.7,747407.7,4309000.0,A,main,4,4
16804,ee9a9236-2f3a-4724-bc98-ca2af34efa5c,16804,ceca,101.0,9578.60907515973,0.3944432139396667,29.7505996,21.50000000023283,747606.5,4308977.5,747602.7,4308973.0,747607.0,4308978.0,A,J,4,4
14625,a4ff50e1-0a08-4979-9124-6e0d02c2720d,14625,caca,120.0,14491.3928381112,0.3944280445575714,38.5412004,25.50000000046566,747589.8,4308811.1,747589.7,4308809.2,747594.8,4308814.2,A,main,4,4
10792,c1ee1de9-d9b7-485b-a40e-6a8646e7c022,10792,qual,694.0,617133.679428302,0.3943797647953033,35.2474004,69.70000000158325,747556.5,4308730.2,747552.9,4308725.5,747561.4,4308733.7,A,F,5,5
30322,83a32be8-090d-4ae1-a0eb-465da29c3774,30322,qupr,437.0,224665.15789485,0.394230455160141,32.0569996,92.99999999813735,747773.0,4308805.0,747770.1,4308796.8,747780.1,4308806.1,A,main,5,5
25566,3cb6ed1b-d75e-4854-ba3b-beabf33da215,25566,astr,45.0,1347.76943761559,0.3940096795558929,25.7570002,15.989999997618142,747708.7,4308909.3,747705.3,4308905.9,747709.4,4308909.8,A,main,3,3
28582,2f8b6412-74d7-4590-99e3-8f831f1c4105,28582,astr,47.0,1496.92063360112,0.3939732611179352,13.4647,12.95999999899417,747749.8,4308991.5,747747.7,4308988.9,747751.3,4308992.5,A,main,3,3
17939,807dc670-eb14-4986-80a3-b6bdd185cf74,17939,caca,77.0,5101.9355759318405,0.3937925696372986,36.3942014,25.520000001853333,747635.8,4308657.7,747631.4,4308656.1,747637.2,4308660.5,A,F;M,4,4
8114,d6c23c14-c0cc-4c99-b729-aa2f633f42d8,8114,qupr,579.0,415499.671213167,0.3937002718448639,32.3179996,66.1199999964051,747510.1,4308571.6,747507.8,4308565.7,747516.5,4308573.3,A,F;M,5,5
4367,2b458787-9be8-4124-9463-f9bc97ab96a6,4367,cagl,287.0,104140.43163883,0.393634021282196,33.826901,52.77999999884516,747435.4,4308923.9,747432.7,4308918.2,747441.8,4308924.0,A,main,5,5
4399,01ba4092-0371-4371-96eb-2ab1e8bff092,4399,amar,68.0,3495.3425330858,0.3936022818088531,27.4815003,18.449999999895223,747426.6,4308930.4,747422.5,4308928.2,747426.6,4308932.7,A,L,4,4
30398,8e2d810e-ace8-40ae-b2c5-8dc9f0795ac8,30398,nysy,95.0,8182.71951548983,0.393511563539505,28.092,29.68000000322237,747776.3,4308856.9,747776.0,4308852.3,747781.3,4308857.9,A,main,4,4
26193,b4d71b62-d58f-47d5-ab3e-e90981f31456,26192,libe,31.0,1017.396256437899,0.3933258652687073,31.7907995,11.100000000558794,747743.2,4308551.4,747740.8,4308548.5,747743.8,4308552.2,A,L;M,3,3
12702,2ca1f925-172c-4d53-a5e6-84ef5c0606c4,12702,litu,828.0,1186348.44247379,0.3932687342166901,40.6038007,94.94000000548782,747561.7,4308671.3,747553.0,4308667.3,747562.4,4308677.4,A,F,5,5
41183,75bb175c-15d4-4d82-8c3a-45725ea6836b,62403,libe,22.0,216.551957109544,0.3929415643215179,31.3143996,8.75,747647.4,4308568.0,747646.0,4308564.6,747648.5,4308568.1,A,J;M,2,2
16682,820c3550-886b-4da0-97fe-7b63388fcd6d,16682,cagl,66.0,3625.0670942702,0.3928128182888031,28.9749997,17.629999998589046,747603.1,4308916.5,747600.1,4308913.0,747604.4,4308917.1,A,main,4,4
3939,830a5657-751a-41cc-89ea-91df1fb340b0,3939,astr,52.0,1910.61222346859,0.3927537798881531,34.7613008,27.730000001208392,747422.4,4308747.5,747421.6,4308747.3,747427.5,4308752.0,A,main,4,4
1924,faebc46e-5ee3-4cd8-8e36-53422f9b7770,1924,caca,162.0,30836.36359652061,0.392400860786438,26.2296002,32.76000000081025,747387.5,4308986.4,747381.4,4308982.5,747387.7,4308987.7,A,M,5,5
7412,551f119e-fb4b-41f7-9e13-a75e6e335a2f,7412,quru,644.0,525344.94875863,0.3922662436962128,34.3015003,78.2999999995809,747484.8,4308721.8,747478.5,4308718.7,747487.2,4308727.7,A,main,5,5
23254,9dac1a80-d4b3-4bc8-9502-3e6eae1f9ed4,23254,litu,867.0,1321813.6767663,0.3922636210918427,44.1404994,100.9800000044913,747681.1,4308750.6,747675.1,4308742.1,747685.3,4308752.0,A,I,5,5
6467,e73af557-b852-4251-b24d-afcf52c47f5a,6467,tiam,91.0,8401.48049710827,0.3921074569225311,20.7445002,28.60000000038417,747473.3,4308828.1,747471.2,4308826.2,747476.4,4308831.7,A,M,4,4
15953,719e0789-fa3e-4bea-93e8-2e09b8337c19,15953,litu,608.0,574273.97433226,0.3920144736766815,40.5530991,88.26999999596272,747619.3,4308577.4,747616.4,4308571.0,747626.1,4308580.1,A,F,5,5
23753,74829713-c89f-4aa1-b077-4871e5aa556c,23753,cagl,132.0,17661.5422544227,0.3919673264026642,27.0530997,26.52000000271481,747690.7,4308998.8,747684.5,4308996.1,747691.3,4309000.0,A,main,4,4
18404,9c6100b1-8fcc-40e3-a11d-0bfd74dfc40d,18404,nysy,337.0,188870.506084193,0.3916906416416168,32.174999,34.220000002435405,747623.6,4308877.4,747622.7,4308873.6,747628.5,4308879.5,A,main,5,5
6548,a2058389-89bf-40ec-9faa-73d3f2bfffe8,6548,litu,547.0,447972.959734699,0.3914138972759247,30.7766004,86.39999999664724,747476.0,4308820.2,747473.1,4308812.9,747482.1,4308822.5,A,main,5,5
1854,56e7b8ea-397c-4e93-941a-089a50d0cce6,1854,caca,93.0,8360.881856178483,0.3911415636539459,30.8423994,26.49999999906868,747391.6,4308939.2,747391.3,4308938.8,747396.3,4308944.1,A,M,4,4
30214,a71e65ff-a12d-462d-a3df-2d9cf0c639d0,30214,fram,110.0,11236.7638576628,0.3910424113273621,20.0390003,20.63999999942258,747763.7,4308737.1,747763.0,4308735.5,747767.3,4308740.3,D,DS,4,4
10656,e064a690-b850-4079-a37f-1695ef3813ae,10656,caca,37.0,806.944660704108,0.3908694982528687,38.2143998,11.559999997783452,747553.3,4308586.7,747552.8,4308584.4,747556.2,4308587.8,A,F,3,3
10661,e064a690-b850-4079-a37f-1695ef3813ae,10661,caca,37.0,806.944660704108,0.3908694982528687,38.2143998,11.559999997783452,747555.6,4308586.1,747552.8,4308584.4,747556.2,4308587.8,A,F,3,3
8630,491dfcea-4fdb-4286-937f-34cffd4bf498,8630,amar,29.0,406.663132889164,0.390555739402771,23.3780005,16.399999998509884,747512.4,4308539.0,747511.7,4308536.0,747515.7,4308540.1,A,J,3,3
37167,f91c655a-a7e8-4d36-99cc-d1dafa484c98,51160,astr,23.0,266.725765632178,0.3902341425418854,19.7565999,10.20000000006985,747736.3,4308981.9,747736.1,4308981.5,747739.5,4308984.5,A,main,2,2
46135,ba52b0d7-525e-4a97-942b-af9dddbf342d,68778,caca,17.0,119.614855191101,0.3901835381984711,4.5680002,6.25,747534.7,4308653.4,747533.5,4308653.1,747536.0,4308655.6,A,F,1,1
6103,5b352509-2091-4f13-a948-8879da08020f,6103,caca,95.0,8167.12155190258,0.3901127576828003,28.8596001,24.4400000006333,747474.1,4308547.4,747473.9,4308544.1,747478.6,4308549.3,A,M,4,4
28268,5ecf86ca-ce88-4ffb-8801-6051428c88da,28268,litu,777.0,1021767.13496993,0.3899866044521332,42.206399,111.00000000558794,747755.8,4308709.1,747751.7,4308704.3,747761.7,4308715.4,A,main,5,5
353,4fd8fbc2-9eeb-45a0-9bc4-166859ebb09a,41609,libe,23.0,556.6473409888852,0.3897519111633301,29.6335999,15.200000002980232,747603.0,4308533.3,747603.0,4308532.6,747607.0,4308536.4,A,F;M,3,3
14165,6a4d4e0e-d33b-4df8-a05b-4f51e2f917c0,14165,litu,744.0,922727.903336881,0.3895919024944305,39.0730991,92.99999999813735,747599.7,4308586.9,747593.6,4308584.9,747603.6,4308594.2,A,F,5,5
21064,2ca59d7a-3863-4d41-8c24-234733555c06,21064,libe,24.0,268.705077240693,0.3894863426685333,8.2551996,10.559999999634456,747680.6,4308553.3,747679.7,4308552.7,747682.9,4308556.0,D,DS,2,2
25088,18bc51f9-7b3f-4aff-b67a-839e5a8aa90d,25088,litu,637.0,640704.221780315,0.3890292644500732,41.3612006,98.00000000046566,747717.9,4308662.4,747713.7,4308660.1,747723.5,4308670.1,A,main,5,5
2870,34f9a9a0-3f0c-4a5e-b5ae-5fe4add89b89,2870,litu,519.0,395952.141531246,0.3889783620834351,34.9967995,56.25,747401.1,4308723.4,747401.0,4308718.0,747408.5,4308725.5,A,main,5,5
37208,2123fa35-8873-4b09-8053-c5a6436f5658,51210,astr,31.0,548.225931759864,0.388871043920517,38.6248015,17.000000000116415,747761.1,4308711.5,747760.0,4308710.6,747763.4,4308715.6,A,main,3,3
4026,20d68525-0dfa-4a89-8c45-6bbcc13850c1,4026,litu,611.0,580952.865481926,0.3887289762496948,36.5479996,122.03999999719905,747424.6,4308687.4,747422.9,4308682.5,747433.7,4308693.8,A,main,5,5
16003,7de58e5a-243c-4a36-8e0e-9a70661627b3,16003,litu,520.0,397746.722729493,0.3887124061584473,39.5377998,39.05000000051223,747622.6,4308603.6,747621.2,4308603.2,747628.3,4308608.7,A,F,5,5
28551,b8a6672c-de0d-4c71-bc4a-af718e5fd9ec,28551,cagl,294.0,120505.10971980287,0.3886827230453491,29.4582009,66.00000000034925,747748.7,4308965.9,747742.7,4308960.3,747751.5,4308967.8,A,M,5,5
18384,71cc4ab1-0bbd-4a97-abee-7e80a2751972,18384,astr,19.0,168.186738286661,0.3886218965053558,31.3771994,9.569999999536668,747620.0,4308863.3,747617.7,4308860.7,747620.6,4308864.0,A,main,2,2
12228,2952c61e-08b3-4dff-8427-a5f7fc1d1c54,12228,caca,27.0,372.354836989259,0.3884707689285278,37.0019984,9.519999998593702,747569.4,4308589.9,747569.1,4308589.9,747571.9,4308593.3,A,F,2,2
438,afe51b13-34ec-4bca-8449-225824583b4f,438,libe,26.0,327.705835159087,0.3882948756217957,30.2731995,9.099999998696148,747616.9,4308542.2,747614.7,4308542.0,747618.2,4308544.6,D,F;DS,2,2
2341,3750327d-adcc-4535-9e65-896799978da5,2341,caco,271.0,91349.4075219581,0.388140857219696,26.9913998,98.99999999906868,747412.7,4308517.4,747409.3,4308512.6,747419.2,4308522.6,A,main,5,5
12211,e88d8b7c-94de-481c-a8fe-a934f390ee55,12211,ceca,26.0,376.621479999903,0.3879367709159851,37.6210016,9.600000001490116,747582.3,4308581.3,747581.8,4308580.0,747585.8,4308582.4,A,F,2,2
11200,1d719f72-f830-40dc-8907-74abd17332ad,11200,fagr,99.0,9856.92151502011,0.3878968358039856,31.8155003,30.240000002495943,747541.4,4308843.8,747541.3,4308842.1,747546.7,4308847.7,A,main,4,4
25024,4aa9fccc-e41c-4eb8-8b26-c5d994f01fc1,25024,cato,97.0,8736.81743480966,0.3877966403961182,37.0414994,24.00000000023283,747703.7,4308697.4,747700.6,4308695.3,747705.4,4308700.3,A,main,4,4
1806,b653609e-f22c-4ff9-b4fa-c6a311dfd50c,1806,cagl,196.0,43575.4540069004,0.3877149224281311,26.8400002,39.5999999998603,747383.8,4308916.8,747382.1,4308911.0,747388.7,4308917.0,A,main,5,5
19617,584e10a4-987c-4440-88a8-caf8228192c1,19617,litu,644.0,657367.155185958,0.3877119421958923,41.2440005,91.08000000296626,747641.3,4308717.3,747638.0,4308712.0,747647.2,4308721.9,A,F,5,5
7252,443fd6c2-c5d8-4141-9dc5-bb5ecd199483,7252,cagl,490.0,353466.692070026,0.3876924812793732,31.0363996,37.23999999835156,747496.0,4308571.2,747494.0,4308570.5,747498.9,4308578.1,A,F,5,5
28010,48f114fd-49d3-4240-81f4-cfdbe401f65a,28010,fram,119.0,13451.3224212692,0.387584388256073,40.9680011,27.00000000011641,747758.4,4308585.8,747756.0,4308584.3,747761.4,4308589.3,A,J,4,4
39900,7dfa1047-c254-46b5-be0d-5fc5bd1855cf,54813,libe,23.0,685.4142646051423,0.38744056224823,27.9758001,12.25,747559.0,4308518.6,747559.0,4308517.9,747562.5,4308521.4,A,M,3,3
9192,692c3a0d-d8c7-4c4a-a059-421b2334a574,9192,cagl,76.0,5003.66843539564,0.3866572678089142,31.7192002,27.559999999401622,747524.8,4308575.5,747520.1,4308575.0,747525.3,4308580.3,A,F,4,4
43843,e2a1fe1a-a228-44a4-b07b-625c4d0dfec5,65597,caca,15.0,87.9745581540445,0.3864710330963135,34.4999985,6.720000000875443,747578.8,4308586.1,747576.8,4308585.8,747579.6,4308588.2,A,F;M,1,1
26471,e0323028-3562-4323-979e-318d5dd75c2b,26471,saal,410.0,307138.530558764,0.3863820433616638,33.1010004,31.349999999743886,747733.0,4308578.6,747730.3,4308574.8,747736.0,4308580.3,A,main,5,5
29286,cd68e99f-a667-462c-b8a0-bec570813c89,29286,litu,680.0,746970.943561337,0.3862730860710144,37.6540001,116.63000000227942,747776.9,4308550.4,747772.0,4308547.0,747782.9,4308557.7,A,main,5,5
9567,9d1131cb-0268-4708-8b26-3aca9690b230,9567,quru,1480.0,3235507.94229785,0.3862340748310089,37.9982,105.72999999097549,747526.6,4308687.5,747518.3,4308680.9,747529.2,4308690.6,A,F;I,5,5
11398,1f5e52e8-9f07-486c-bc24-7a9030730642,11398,quve,770.0,775271.880867196,0.386220395565033,32.7212012,93.0599999946868,747546.1,4308948.6,747541.4,4308945.2,747551.3,4308954.6,A,main,5,5
28215,de49a1d8-890a-44ca-8e74-d4d7324fa2ab,28215,litu,700.0,799610.200686486,0.3862161040306091,42.0573011,109.17999999665656,747746.9,4308643.3,747746.7,4308639.2,747757.0,4308649.8,A,main,5,5
1419,1cd32394-d8c1-466a-9d8b-c0c613af18c2,1419,litu,895.0,1424290.94906713,0.3860948085784912,39.1207003,125.2800000083912,747391.5,4308667.6,747385.9,4308666.1,747397.5,4308676.9,A,main,5,5
8293,6a011a20-6c26-4a57-a00c-ccdc9cafcc43,8293,qupr,695.0,619265.721253742,0.3858860731124878,32.7558994,63.95999999810942,747519.3,4308585.0,747513.5,4308580.7,747521.7,4308588.5,A,F,5,5
21582,6cee35b3-acce-4751-a7f8-09cf0b905af1,21582,litu,682.0,752142.359189562,0.3857559263706207,42.8622007,61.6200000032736,747665.2,4308750.7,747662.0,4308748.0,747669.8,4308755.9,A,main,5,5
4982,f624ccdf-7e3b-40aa-a2a8-878c17cf15f1,4982,cagl,299.0,114356.1628424,0.3856865465641022,27.4338996,31.32000000415836,747459.2,4308570.4,747457.4,4308567.6,747462.8,4308573.4,A,F,5,5
2783,90a5cc65-2378-4bd3-8aa8-df668327e106,2783,frni,164.0,27945.8754564981,0.3854135274887085,40.2535011,57.00000000419095,747420.6,4308651.5,747418.1,4308645.6,747425.6,4308653.2,A,main,5,5
45051,37a0c6f5-5be9-4a87-a9fd-292b44873dec,67352,libe,16.0,98.3056028974432,0.3853389620780945,30.1294998,6.400000000372529,747418.0,4308668.9,747417.9,4308667.2,747419.9,4308670.4,A,M,1,1
25559,f2b6d4a7-33f5-43f7-8d00-e11109460656,25559,qupr,663.0,558652.268570295,0.3852909803390503,30.2008997,74.39999999850988,747715.9,4308899.3,747715.7,4308895.9,747723.7,4308905.2,D,DS,5,5
14282,2249f926-cd99-48ca-90ad-2fd8d32edd5b,14282,libe,23.0,539.12224961641,0.3850806951522827,31.5193008,14.820000001143198,747603.2,4308608.5,747600.3,4308606.6,747604.1,4308610.5,A,F;M,3,3
26970,0e867c57-6379-484b-8b9b-995104598c31,26970,nysy,120.0,14602.2626156626,0.3849179148674011,33.9292007,22.5,747732.1,4308884.5,747729.4,4308884.3,747734.4,4308888.8,A,main,4,4
5602,0d332be7-fc94-4ade-9387-3d66c250c1c5,32903,tiam,69.0,3730.31438468732,0.3848654329776764,30.1200008,18.80000000074505,747436.3,4308904.0,747435.3,4308899.8,747439.3,4308904.5,A,M,4,4
6057,11c53325-cef7-4664-9d2c-c45031020181,6057,amar,47.0,2257.795502192923,0.3847416043281555,28.6400008,22.079999999031426,747471.1,4308546.4,747470.0,4308542.4,747474.6,4308547.2,A,I;M,4,4
